Drug,Species,Task,Best_Model,Test_Accuracy,Test_F1_macro,Test_F1_weighted,Test_AUC,Optimal_Threshold
Levofloxacin,Haemophilus influenzae,Binary (R vs Non-R),RandomForest,0.5964912280701754,0.592927376229084,0.5823100676191657,0.5959541858932103,0.22500000000000003
