Feature,Mean |SHAP|
target_enc__Country,1.2805197239388668
ohe__Region_Asia,1.197813097615005
ohe__Region_Europe,0.19064609326682308
ohe__BodyLocation_Group_Other,0.12263716440876968
ohe__Region_Middle East,0.11592957066922241
ohe__Region_Africa,0.0978631370747298
ohe__BodyLocation_Group_Blood,0.053787842155311814
num__Age,0.03199934860574717
bin__Beta_Lactamase_enc,0.027471363933341684
ohe__BodyLocation_Group_Respiratory,0.024635643097888408
num__YearCollected,7.391540822858187e-16
