Feature,Mean |SHAP|
target_enc__Country,0.5518150829083097
num__Age,0.1774058267980098
ohe__Region_Asia,0.10402652227696829
ohe__BodyLocation_Group_Respiratory,0.08104736212548913
ohe__Region_Europe,0.0570319099813958
ohe__BodyLocation_Group_Blood,0.030471280576704864
ohe__BodyLocation_Group_Other,0.017259212389300164
ohe__Region_Africa,0.00725257451285024
ohe__Region_Middle East,0.0053625102732720335
num__YearCollected,3.83720860516458e-16
